geoid,tract_name,median_income,workers_total,workers_car,workers_public,workers_walk,workers_other,workers_home,pct_car,pct_public,pct_walk,pct_other,pct_home,hh_total,hh_no_vehicle,hh_one_vehicle,hh_two_vehicle,hh_three_plus_vehicle,pct_hh_no_vehicle,pct_hh_one_vehicle,pct_hh_two_vehicle,pct_hh_three_plus_vehicle,mean_travel_time_min
17031823604,Census Tract 8236.04; Cook County; Illinois,114886.0,1677,1392,37,0,0,238,0.8300536672629696,0.0220632081097197,0.0,0.0,0.1419200954084675,1233,6,284,513,355,0.0048661800486618,0.2303325223033252,0.4160583941605839,0.2879156528791565,23.98333333333333
17031823605,Census Tract 8236.05; Cook County; Illinois,97882.0,2038,1844,73,0,17,104,0.9048086359175662,0.035819430814524,0.0,0.008341511285574,0.0510304219823356,1511,70,438,678,191,0.0463269358041032,0.2898742554599603,0.4487094639311714,0.1264063534083388,32.233333333333334
17031823702,Census Tract 8237.02; Cook County; Illinois,77500.0,2968,2494,40,0,16,404,0.8402964959568733,0.013477088948787,0.0,0.0053908355795148,0.1361185983827493,2644,217,1083,816,496,0.082072617246596,0.409606656580938,0.3086232980332829,0.1875945537065053,42.73333333333333
17031823703,Census Tract 8237.03; Cook County; Illinois,68274.0,3626,3125,166,0,24,311,0.8618312189740761,0.0457804743519029,0.0,0.0066188637617209,0.0857694429123,3222,183,1404,1145,335,0.0567970204841713,0.435754189944134,0.3553693358162632,0.1039726877715704,55.25
17031823704,Census Tract 8237.04; Cook County; Illinois,106705.0,2144,1884,95,0,53,112,0.878731343283582,0.0443097014925373,0.0,0.0247201492537313,0.0522388059701492,1506,50,244,841,273,0.0332005312084993,0.1620185922974767,0.5584329349269588,0.1812749003984063,33.86666666666667
17031823705,Census Tract 8237.05; Cook County; Illinois,80339.0,2262,1940,10,0,51,214,0.8576480990274093,0.004420866489832,0.0,0.0225464190981432,0.0946065428824049,1717,125,526,796,148,0.0728013977868375,0.3063482818870122,0.4635993011065812,0.0861968549796156,34.13333333333333
17031823801,Census Tract 8238.01; Cook County; Illinois,121063.0,2347,1968,51,0,58,248,0.8385172560715808,0.0217298679164891,0.0,0.0247123988069876,0.1056668086919471,2143,150,638,830,410,0.0699953336444237,0.2977134857676154,0.3873075128324778,0.1913205786280914,34.983333333333334
17031823803,Census Tract 8238.03; Cook County; Illinois,93951.0,3245,2713,175,0,36,321,0.836055469953775,0.0539291217257318,0.0,0.0110939907550077,0.0989214175654853,2608,162,677,1062,461,0.0621165644171779,0.2595858895705521,0.4072085889570552,0.1767638036809816,48.73333333333333
17031823805,Census Tract 8238.05; Cook County; Illinois,70938.0,1717,1436,66,0,14,173,0.8363424577751892,0.0384391380314502,0.0,0.0081537565521258,0.1007571345369831,1404,129,699,458,14,0.0918803418803418,0.4978632478632478,0.3262108262108262,0.0099715099715099,25.73333333333333
17031823806,Census Tract 8238.06; Cook County; Illinois,63843.0,1578,1295,0,0,36,226,0.820659062103929,0.0,0.0,0.0228136882129277,0.1432192648922687,1791,176,659,524,427,0.0982691233947515,0.3679508654383026,0.2925739810161921,0.2384142936906756,22.53333333333333
17031823901,Census Tract 8239.01; Cook County; Illinois,118778.0,1716,1144,60,0,11,482,0.6666666666666666,0.0349650349650349,0.0,0.0064102564102564,0.2808857808857808,1646,34,526,839,201,0.0206561360874848,0.3195625759416768,0.5097205346294046,0.1221142162818955,20.566666666666663
17031823903,Census Tract 8239.03; Cook County; Illinois,133654.0,1737,1232,40,0,19,421,0.7092688543465746,0.0230282095567069,0.0,0.0109383995394358,0.2423719055843408,1704,86,365,702,363,0.0504694835680751,0.2142018779342723,0.4119718309859155,0.2130281690140845,21.933333333333334
17031823904,Census Tract 8239.04; Cook County; Illinois,105500.0,1568,1264,83,0,61,160,0.8061224489795918,0.0529336734693877,0.0,0.0389030612244898,0.1020408163265306,1650,34,555,760,200,0.0206060606060606,0.3363636363636363,0.4606060606060606,0.1212121212121212,23.466666666666665
17031824003,Census Tract 8240.03; Cook County; Illinois,110645.0,2739,2107,39,0,55,538,0.7692588535962029,0.0142387732749178,0.0,0.0200803212851405,0.1964220518437386,2119,11,641,868,452,0.0051911278905143,0.3025011798017933,0.4096271826333176,0.2133081642284096,36.68333333333333
17031824004,Census Tract 8240.04; Cook County; Illinois,104842.0,2070,1611,173,0,119,153,0.7782608695652173,0.0835748792270531,0.0,0.057487922705314,0.0739130434782608,1978,277,739,545,213,0.1400404448938321,0.3736097067745197,0.275530839231547,0.1076845298281092,31.95
17031824005,Census Tract 8240.05; Cook County; Illinois,146206.0,2914,2433,75,0,48,340,0.8349347975291695,0.0257378174330816,0.0,0.0164722031571722,0.1166781056966369,2017,37,266,1157,490,0.0183440753594447,0.1318790282597917,0.5736241943480417,0.2429350520575111,42.9
17031824006,Census Tract 8240.06; Cook County; Illinois,151643.0,2461,1881,98,0,49,420,0.7643234457537587,0.0398212108898821,0.0,0.019910605444941,0.1706623323852092,1954,17,494,786,380,0.0087001023541453,0.2528147389969293,0.4022517911975435,0.1944728761514841,34.016666666666666
17031824105,Census Tract 8241.05; Cook County; Illinois,107027.0,3685,3097,166,0,0,404,0.8404341926729987,0.0450474898236092,0.0,0.0,0.1096336499321573,2880,61,828,1599,256,0.0211805555555555,0.2875,0.5552083333333333,0.0888888888888888,54.68333333333333
17031824106,Census Tract 8241.06; Cook County; Illinois,99211.0,3007,2462,83,8,53,387,0.8187562354506153,0.0276022613900897,0.0026604589291652,0.0176255404057199,0.1286997006983704,2466,0,933,962,374,0.0,0.3783454987834549,0.3901054339010543,0.1516626115166261,43.66666666666666
17031824107,Census Tract 8241.07; Cook County; Illinois,90781.0,3206,2642,118,0,0,401,0.8240798502807236,0.0368059887710542,0.0,0.0,0.1250779787897691,2754,122,1056,1087,440,0.0442992011619462,0.3834422657952069,0.3946986201888162,0.1597676107480029,46.75
17031824113,Census Tract 8241.13; Cook County; Illinois,123026.0,3399,2588,152,0,0,638,0.7614004118858487,0.0447190350102971,0.0,0.0,0.1877022653721682,2374,17,674,1002,474,0.0071609098567818,0.2839090143218197,0.4220724515585509,0.1996630160067397,46.016666666666666
17031824114,Census Tract 8241.14; Cook County; Illinois,138870.0,2657,1938,132,0,48,539,0.7293940534437335,0.0496800903274369,0.0,0.0180654873917952,0.2028603688370342,1943,0,432,944,389,0.0,0.222336592897581,0.4858466289243437,0.2002058672156459,35.3
17031824115,Census Tract 8241.15; Cook County; Illinois,76071.0,1701,1439,17,0,34,198,0.8459729570840682,0.0099941211052322,0.0,0.0199882422104644,0.1164021164021164,1556,122,404,747,232,0.0784061696658097,0.2596401028277635,0.4800771208226221,0.1491002570694087,25.05
17031824116,Census Tract 8241.16; Cook County; Illinois,81232.0,2631,1848,216,0,86,444,0.7023945267958951,0.0820980615735461,0.0,0.03268719118206,0.1687571265678449,2276,53,1099,895,154,0.0232864674868189,0.4828646748681898,0.3932337434094903,0.0676625659050966,36.45
17031824119,Census Tract 8241.19; Cook County; Illinois,109137.0,2745,2083,99,14,40,471,0.7588342440801458,0.0360655737704918,0.0051001821493624,0.0145719489981785,0.1715846994535519,2247,101,500,1140,411,0.0449488206497552,0.2225189141076991,0.507343124165554,0.1829105473965287,37.9
17031824121,Census Tract 8241.21; Cook County; Illinois,93277.0,1548,1306,117,10,0,99,0.8436692506459949,0.0755813953488372,0.0064599483204134,0.0,0.063953488372093,1309,57,617,383,124,0.0435446906035141,0.4713521772345301,0.2925897631779984,0.0947288006111535,24.15
17031824122,Census Tract 8241.22; Cook County; Illinois,144738.0,2889,2415,131,0,0,321,0.8359293873312564,0.0453444098303911,0.0,0.0,0.1111111111111111,2302,56,612,1156,353,0.0243266724587315,0.2658557775847089,0.5021720243266724,0.1533449174630755,42.8
17031824123,Census Tract 8241.23; Cook County; Illinois,96599.0,3726,3236,205,0,0,285,0.868491680085883,0.0550187869028448,0.0,0.0,0.0764895330112721,2847,56,996,1398,279,0.0196698278890059,0.3498419388830348,0.4910432033719705,0.0979978925184404,57.35
17031824124,Census Tract 8241.24; Cook County; Illinois,79688.0,1518,1247,23,0,30,201,0.8214756258234519,0.0151515151515151,0.0,0.0197628458498023,0.1324110671936759,1257,94,559,391,177,0.0747812251392203,0.4447096260938743,0.3110580747812251,0.1408114558472553,21.95
17031824125,Census Tract 8241.25; Cook County; Illinois,123277.0,2435,1961,47,0,14,358,0.8053388090349076,0.0193018480492813,0.0,0.0057494866529774,0.1470225872689938,1473,11,309,669,307,0.0074677528852681,0.2097759674134419,0.4541751527494908,0.208418194161575,34.61666666666667
17031824126,Census Tract 8241.26; Cook County; Illinois,173056.0,3132,2787,23,0,0,250,0.8898467432950191,0.0073435504469987,0.0,0.0,0.0798212005108556,1992,0,515,752,608,0.0,0.2585341365461847,0.3775100401606425,0.3052208835341365,48.03333333333333
17031824127,Census Tract 8241.27; Cook County; Illinois,117574.0,1776,1516,38,26,0,183,0.8536036036036037,0.0213963963963963,0.0146396396396396,0.0,0.1030405405405405,1427,35,401,651,278,0.0245269796776454,0.2810091100210231,0.4562018220042046,0.1948142957252978,26.55
17031824128,Census Tract 8241.28; Cook County; Illinois,94667.0,1995,1522,25,0,0,404,0.7629072681704261,0.012531328320802,0.0,0.0,0.2025062656641604,1717,126,550,544,335,0.0733838089691322,0.320326150262085,0.3168316831683168,0.1951077460687245,26.516666666666666
17031824129,Census Tract 8241.29; Cook County; Illinois,107774.0,1810,1428,121,0,0,243,0.7889502762430939,0.0668508287292817,0.0,0.0,0.1342541436464088,1679,33,583,656,367,0.019654556283502,0.3472304943418701,0.3907087552114354,0.2185824895771292,26.116666666666667
17031824300,Census Tract 8243; Cook County; Illinois,37202.0,1416,934,91,0,0,391,0.6596045197740112,0.0642655367231638,0.0,0.0,0.2761299435028249,1550,344,451,557,132,0.2219354838709677,0.2909677419354838,0.3593548387096774,0.0851612903225806,17.083333333333332
17031824400,Census Tract 8244; Cook County; Illinois,50357.0,659,576,33,0,1,49,0.874051593323217,0.0500758725341426,0.0,0.0015174506828528,0.0743550834597875,748,94,204,189,190,0.1256684491978609,0.2727272727272727,0.2526737967914438,0.2540106951871658,10.166666666666666
17031824503,Census Tract 8245.03; Cook County; Illinois,85294.0,2909,2337,95,0,0,455,0.8033688552767274,0.0326572705397043,0.0,0.0,0.1564111378480577,2952,173,1412,823,338,0.0586043360433604,0.4783197831978319,0.2787940379403794,0.1144986449864498,40.9
17031824505,Census Tract 8245.05; Cook County; Illinois,74205.0,3327,2855,223,26,26,175,0.8581304478509167,0.0670273519687406,0.007814848211602,0.007814848211602,0.0525999398857829,2417,138,889,998,328,0.0570955730244104,0.3678113363673976,0.4129085643359537,0.1357054199420769,52.53333333333333
17031824507,Census Tract 8245.07; Cook County; Illinois,84504.0,1927,1714,55,0,37,77,0.8894654903995849,0.0285417747794499,0.0,0.0192008303061754,0.0399584846912298,1687,38,885,593,86,0.0225251926496739,0.5245998814463545,0.3515115589804386,0.0509780675755779,30.83333333333333
17031824508,Census Tract 8245.08; Cook County; Illinois,70703.0,1497,1205,129,0,14,149,0.8049432197728791,0.0861723446893787,0.0,0.0093520374081496,0.0995323981295925,1626,83,885,538,120,0.0510455104551045,0.544280442804428,0.3308733087330873,0.07380073800738,22.466666666666665
17031824509,Census Tract 8245.09; Cook County; Illinois,119799.0,2233,1686,134,0,89,324,0.755038065382893,0.0600089565606807,0.0,0.0398566950291088,0.1450962830273175,1492,62,213,783,223,0.0415549597855227,0.1427613941018767,0.524798927613941,0.1494638069705093,31.816666666666663
17031824601,Census Tract 8246.01; Cook County; Illinois,89036.0,2162,1920,44,0,21,177,0.8880666049953746,0.0203515263644773,0.0,0.0097132284921369,0.0818686401480111,1710,27,642,724,227,0.0157894736842105,0.375438596491228,0.4233918128654971,0.1327485380116959,33.083333333333336
17031824602,Census Tract 8246.02; Cook County; Illinois,79637.0,3328,2947,94,0,1,286,0.8855168269230769,0.0282451923076923,0.0,0.0003004807692307,0.0859375,2565,24,800,1178,429,0.0093567251461988,0.3118908382066276,0.4592592592592592,0.1672514619883041,50.7
17031824701,Census Tract 8247.01; Cook County; Illinois,48869.0,1509,1301,76,0,46,86,0.8621603711066932,0.050364479787939,0.0,0.0304837640821736,0.0569913850231941,1458,47,637,523,169,0.032235939643347,0.4368998628257887,0.3587105624142661,0.115912208504801,23.716666666666665
17031824702,Census Tract 8247.02; Cook County; Illinois,61549.0,2641,2265,70,0,0,306,0.8576296857251041,0.0265051117001135,0.0,0.0,0.1158652025747822,2445,159,758,1071,384,0.0650306748466257,0.3100204498977505,0.4380368098159509,0.1570552147239264,38.91666666666666
17031824800,Census Tract 8248; Cook County; Illinois,71313.0,3204,2751,113,0,52,187,0.8586142322097379,0.0352684144818976,0.0,0.0162297128589263,0.0583645443196004,2065,144,660,653,413,0.0697336561743341,0.3196125907990315,0.3162227602905569,0.2,50.28333333333333
17031824900,Census Tract 8249; Cook County; Illinois,70000.0,1224,1018,11,0,5,181,0.8316993464052288,0.0089869281045751,0.0,0.0040849673202614,0.147875816993464,1092,76,306,505,169,0.0695970695970696,0.2802197802197802,0.4624542124542125,0.1547619047619047,17.383333333333333
17031825000,Census Tract 8250; Cook County; Illinois,80875.0,2437,1979,278,0,16,135,0.8120640131308986,0.1140746819860484,0.0,0.006565449322938,0.0553959786622897,1891,208,781,573,144,0.1099947117927022,0.4130089899524061,0.3030142781597039,0.0761501850872554,38.36666666666667
17031825200,Census Tract 8252; Cook County; Illinois,75170.0,913,755,42,0,6,92,0.8269441401971522,0.0460021905805038,0.0,0.0065717415115005,0.1007667031763417,721,38,266,301,71,0.0527045769764216,0.3689320388349514,0.4174757281553398,0.0984743411927877,13.683333333333334
17031825302,Census Tract 8253.02; Cook County; Illinois,103010.0,2675,2069,217,0,1,388,0.7734579439252336,0.0811214953271028,0.0,0.0003738317757009,0.1450467289719626,2034,46,694,989,245,0.0226155358898721,0.3411996066863323,0.4862340216322517,0.1204523107177974,38.11666666666667
17031825303,Census Tract 8253.03; Cook County; Illinois,82768.0,1908,1673,52,0,27,111,0.8768343815513627,0.0272536687631027,0.0,0.0141509433962264,0.0581761006289308,1666,84,570,734,107,0.0504201680672268,0.3421368547418967,0.4405762304921968,0.0642256902761104,29.95
17031825304,Census Tract 8253.04; Cook County; Illinois,94961.0,2115,1822,40,0,0,253,0.8614657210401891,0.0189125295508274,0.0,0.0,0.1196217494089834,1629,56,600,617,277,0.0343769183548189,0.3683241252302026,0.3787599754450583,0.1700429711479435,31.03333333333333
17031825400,Census Tract 8254; Cook County; Illinois,94743.0,3008,2558,102,36,9,241,0.8503989361702128,0.0339095744680851,0.0119680851063829,0.0029920212765957,0.0801196808510638,2463,114,881,985,393,0.0462850182704019,0.3576938692651238,0.3999187982135607,0.1595615103532277,46.11666666666667
17031825501,Census Tract 8255.01; Cook County; Illinois,68245.0,2392,1739,114,0,105,133,0.7270066889632107,0.0476588628762541,0.0,0.0438963210702341,0.0556020066889632,1654,321,546,506,242,0.1940749697702539,0.3301088270858525,0.3059250302297461,0.1463119709794437,37.65
17031825503,Census Tract 8255.03; Cook County; Illinois,74196.0,2721,2076,344,0,2,299,0.762954796030871,0.1264241087835354,0.0,0.0007350238882763,0.1098860712973171,2553,376,807,1111,182,0.1472777124951038,0.3160987074030552,0.4351743047395221,0.0712886799843321,40.36666666666667
17031825504,Census Tract 8255.04; Cook County; Illinois,66369.0,1433,915,0,0,0,461,0.6385205861828332,0.0,0.0,0.0,0.3217027215631542,1206,56,352,364,381,0.0464344941956882,0.2918739635157545,0.3018242122719735,0.3159203980099502,16.2
17031825505,Census Tract 8255.05; Cook County; Illinois,76682.0,2175,1685,119,0,0,351,0.774712643678161,0.0547126436781609,0.0,0.0,0.1613793103448275,1594,93,466,611,340,0.0583437892095357,0.2923462986198243,0.3833124215809285,0.2132998745294855,30.4
17031825600,Census Tract 8256; Cook County; Illinois,56563.0,2058,1501,234,0,0,187,0.7293488824101069,0.1137026239067055,0.0,0.0,0.0908649173955296,1672,67,790,427,202,0.0400717703349282,0.4724880382775119,0.2553827751196172,0.1208133971291866,31.183333333333334
17031825700,Census Tract 8257; Cook County; Illinois,55708.0,1640,1213,156,0,0,210,0.7396341463414634,0.0951219512195122,0.0,0.0,0.1280487804878048,1476,150,872,268,172,0.1016260162601626,0.5907859078590786,0.1815718157181571,0.1165311653116531,23.83333333333333
17031825801,Census Tract 8258.01; Cook County; Illinois,41786.0,1190,910,141,0,0,127,0.7647058823529411,0.1184873949579831,0.0,0.0,0.1067226890756302,1596,437,742,356,43,0.2738095238095238,0.4649122807017544,0.2230576441102756,0.0269423558897243,17.716666666666665
17031825802,Census Tract 8258.02; Cook County; Illinois,67813.0,3004,2459,228,0,128,189,0.8185752330226365,0.0758988015978695,0.0,0.0426098535286285,0.0629161118508655,2344,233,1175,492,383,0.0994027303754266,0.5012798634812287,0.2098976109215017,0.16339590443686,46.91666666666666
17031825803,Census Tract 8258.03; Cook County; Illinois,65336.0,3087,2479,243,0,20,294,0.8030450275348234,0.0787172011661807,0.0,0.006478781988986,0.0952380952380952,2625,380,1520,466,185,0.1447619047619047,0.579047619047619,0.1775238095238095,0.0704761904761904,46.55
17031825900,Census Tract 8259; Cook County; Illinois,49241.0,1270,1061,43,0,40,81,0.8354330708661417,0.0338582677165354,0.0,0.0314960629921259,0.0637795275590551,1017,90,498,239,123,0.0884955752212389,0.4896755162241888,0.2350049164208456,0.1209439528023598,19.816666666666663
17031826000,Census Tract 8260; Cook County; Illinois,65104.0,867,681,34,0,90,49,0.7854671280276817,0.0392156862745098,0.0,0.1038062283737024,0.0565167243367935,1035,82,361,278,84,0.0792270531400966,0.3487922705314009,0.2685990338164251,0.081159420289855,13.633333333333333
17031826100,Census Tract 8261; Cook County; Illinois,51296.0,2704,2086,464,0,0,54,0.7714497041420119,0.1715976331360946,0.0,0.0,0.0199704142011834,2161,392,1157,397,184,0.1813975011568718,0.5354002776492365,0.1837112447940768,0.0851457658491439,44.16666666666666
